68406,1012726,26,10,10
68407,172253,48,10,11
14934,93057,19,1,1
68400,982742,67,13,13
68401,429096,73,10,10
72207,240470,45,4,4
11113,1210668,94,24,24
11118,1941210,93,19,17
68408,447130,65,11,11
68409,72449,28,6,7
11117,1552524,66,10,10
58927,334845,30,4,4
11123,2395723,28,20,20
2325,2219387,46,16,16
11125,3757316,52,22,22
68396,1970631,55,16,15
68393,997346,71,14,15
68395,1247216,67,11,11
68394,1099870,62,10,10
41671,1258655,76,20,19
41674,1768366,98,21,20
32958,212801,5,2,3
50182,1453650,41,6,7
2370,1,17,0,0
58978,14560779,40,19,20
50198,601984,54,15,16
72278,3667150,62,17,16
68433,1905418,83,22,20
72300,2037913,82,19,17
68444,4419614,44,13,14
72307,550797,54,7,7
11029,139617,8,3,3
14885,1047169,26,12,12
11027,1988194,92,16,18
63329,845161,56,10,13
68427,533892,43,12,13
72313,2530927,103,21,22
11033,1954258,51,16,15
2424,1663748,38,11,9
11034,91870,11,3,3
162115,43138,8,0,0
72120,4824302,84,15,14
72123,5526428,70,19,17
51189,6848798,59,23,25
72115,9556156,73,27,27
2739,3125126,23,10,9
72119,1910586,51,13,12
2731,992995,27,9,8
72096,2298950,83,32,32
72099,7348287,67,28,27
72098,7150792,58,27,24
2722,833849,21,10,10
2708,1106612,50,12,11
2709,346248,34,11,11
7078,983348,46,16,10
2710,465398,70,6,6
2711,59553,20,4,4
72079,1872916,59,16,16
58795,13384542,38,29,29
72078,162220,44,3,6
55033,256386,9,5,6
72076,3225880,64,16,17
24436,4802106,38,3,3
55031,377899,26,7,7
33543,1128731,63,7,7
72064,4017750,98,38,37
41314,2849952,73,24,23
67766,463183,44,5,5
33658,264050,24,1,1
67784,1538949,38,12,13
20030,272765,71,4,4
67786,529473,51,7,7
67781,1533200,50,13,11
58835,4846901,45,3,3
41237,1335563,12,10,10
37444,54214,6,1,1
41238,181319,8,2,2
41225,3275970,62,16,18
58827,3142873,35,19,15
54938,509414,22,12,11
20015,83835,12,9,0
54940,3196788,62,18,17
41230,2320953,31,3,3
2784,1398667,52,12,10
67798,558784,73,7,8
41221,1575245,64,22,21
67792,1946144,61,22,22
41223,3237766,26,4,4
51102,716293,50,9,10
27772,7319909,86,20,20
51101,402001,44,4,5
2769,427924,48,6,6
54948,2757415,40,10,10
72145,7010823,62,24,26
7143,3235037,26,4,4
54963,2994219,89,29,25
33716,856722,6,1,1
24518,15477775,43,17,18
37511,6363320,53,31,30
24514,2878665,23,22,21
24515,724969,22,15,15
41427,118153,9,3,2
41436,6845258,55,28,28
33722,357266,16,1,1
67602,2772850,55,9,8
32177,190976,2,0,0
32176,432638,10,5,6
10318,641950,36,11,12
62469,3263187,15,12,11
62468,720078,26,16,16
41458,3694401,105,25,24
32142,391619,23,14,13
58684,661393,19,5,5
33691,1891389,71,25,25
2566,1342061,35,6,8
14678,299845,15,3,3
2561,9428,13,5,6
14674,61873,2,0,0
14675,154376,2,0,0
24574,55142,4,2,1
71948,114198,3,0,0
14682,3951843,49,20,21
24570,1415862,20,11,10
10259,897957,89,24,24
72052,2524548,79,21,21
33778,6623154,59,31,31
10267,5757174,78,18,19
72060,1039732,89,17,17
10265,591383,27,12,12
72062,3296254,110,27,28
10264,1327317,9,5,5
41375,288382,26,9,11
10242,5793933,57,29,31
33764,850749,6,1,1
33770,5419532,49,4,4
72041,730175,59,10,10
10253,1994235,70,18,17
58739,820531,28,9,9
33745,420463,37,3,3
24485,894691,40,11,11
41397,2128867,75,11,10
33752,236557,11,5,5
2650,1417309,67,14,13
58725,1426706,68,26,25
32216,168837,39,6,7
24508,558063,39,2,2
67993,16827736,113,26,25
67999,1409132,38,5,8
71871,2003582,55,16,14
3001,2639322,34,30,30
33337,2159106,28,3,5
33336,2175056,28,5,3
67971,4887723,28,14,13
71861,365434,60,11,11
41070,731135,62,13,13
37689,2000021,33,26,24
41065,960523,39,8,9
6838,1227716,54,8,7
6837,1205700,53,8,8
58559,37393,32,0,0
6823,1794079,15,4,4
41074,2122207,44,10,11
68007,2276303,97,22,20
58571,4146,29,4,4
58568,15310,14,2,2
68058,4545820,80,14,13
31870,4840091,44,3,3
27969,763895,16,3,1
6864,375773,46,3,4
58561,131900,7,4,4
6866,673273,40,8,8
58560,130373,8,2,1
71905,1549192,63,14,12
6870,1405398,71,17,18
71928,1392830,45,11,10
20287,773281,97,4,3
28010,3415103,31,5,5
58605,559604,39,1,2
40993,3240120,27,5,4
6900,4748669,80,14,13
58616,362575,19,9,8
3032,431645,24,7,7
58618,121862,2,0,0
58609,3330323,54,26,24
55203,521561,19,6,6
37732,600448,67,9,7
6885,1069062,74,14,14
6673,685775,49,13,12
33440,1088945,53,7,5
67866,13590931,54,15,13
67868,3231852,27,4,4
67869,3204218,79,18,18
55108,3753033,47,14,14
55107,2760426,47,9,9
24257,778198,53,9,9
55106,2167667,34,10,10
20476,2648401,23,20,21
6669,3085121,55,16,16
33471,1281338,39,18,18
10587,925015,34,4,4
37809,1317151,92,20,20
37808,1247599,87,18,20
67893,4088067,84,16,16
67895,389983,60,5,5
28078,86845,12,1,1
28077,185922,12,3,3
58408,487251,15,6,6
24314,249953,48,4,4
20426,709691,82,13,13
41212,1009465,39,11,10
50781,2455131,124,19,20
24303,1711051,27,8,8
50780,6228879,73,26,27
162016,39115,4,0,0
37806,709632,84,11,11
50782,2813089,78,25,25
67884,15462775,40,22,26
41210,1246173,35,16,13
10498,1342571,9,3,3
41095,1142979,54,16,16
6744,2632438,55,8,5
24218,39055,23,0,1
67910,5353227,43,3,4
28119,1352871,94,13,14
10521,1296821,43,16,15
55049,923977,12,2,2
55055,307955,17,5,5
10535,318596,7,4,5
41126,63539,30,7,9
10536,376123,30,5,5
10549,1760113,39,16,17
28155,328915,26,4,4
55083,15490395,44,18,20
67950,3628472,13,13,13
22819,4708851,74,13,12
7651,1913422,81,10,8
58342,1775051,34,29,30
58341,1700250,33,26,26
58340,3047110,35,28,28
69360,2287276,78,26,23
31570,581968,22,10,12
27245,819745,39,7,7
11951,1045967,43,6,7
7675,372712,21,4,4
7622,1457238,64,14,15
31590,958137,34,7,8
7623,7446455,88,19,22
34167,1814346,98,18,19
62182,2731559,29,11,11
27220,195296,17,2,2
31597,129296,2,0,0
34174,323040,40,5,7
34171,488109,52,9,9
11911,704246,11,3,4
11910,1247695,51,13,14
69328,169331,47,7,7
11909,1327930,42,7,7
11908,920130,25,6,6
73701,5435608,42,4,4
11907,1665850,54,15,14
11906,1341955,46,13,12
69332,886183,60,16,17
37971,587387,37,9,9
62207,489273,34,8,9
73706,890063,37,10,10
69338,4017806,53,24,23
11913,3426075,35,5,5
49579,173729,16,1,1
11912,202221,27,1,1
49621,83783,12,9,1
69292,1359708,49,11,11
3228,1012382,75,10,9
69300,1834349,99,23,26
3255,916188,32,22,21
58261,718669,25,7,7
58262,671203,55,4,5
16363,933115,50,11,11
58267,1037998,41,5,6
49632,302727,3,0,0
69271,598299,75,22,24
27140,1457856,86,12,13
53465,3207570,62,19,16
62137,163468,26,1,2
62136,250613,51,13,13
69273,5274297,55,20,20
3246,829833,16,9,10
73642,810587,75,16,15
49439,3171745,93,24,23
3167,8925795,30,18,19
46728,632134,53,11,11
49421,4027768,82,16,17
34243,95927,43,3,4
46753,29940,16,1,3
46755,398334,21,10,8
34202,336930,71,10,12
34200,423712,57,9,10
61961,314766,8,1,1
34207,742777,58,9,9
34204,1994173,61,15,15
34205,529627,51,8,8
34195,1296301,65,9,9
34196,381579,77,7,6
3072,3654278,95,22,27
34177,342928,50,10,9
27300,1866183,43,14,18
34181,853377,76,13,12
27290,4988434,37,20,19
53320,113862,6,0,0
53324,110746,8,0,1
3133,1304913,73,17,17
53313,70369,5,0,0
69124,2685388,72,23,24
53315,18300,7,0,0
31649,217312,67,10,12
62009,1098559,60,12,13
69149,1702270,69,19,19
3113,10974,29,5,6
34222,542068,69,14,10
34211,783028,77,23,28
34212,419963,48,11,11
69619,6922996,60,24,24
69618,1940723,52,16,14
27502,304745,51,11,10
22591,5496524,55,24,22
33870,191465,18,3,6
22589,667991,32,3,3
62430,262893,8,4,4
62424,555274,10,6,6
27496,34376,29,6,5
62427,136695,6,2,2
33875,6334186,58,33,29
27504,823121,66,15,14
31351,245456,17,7,8
18732,571738,21,6,6
49326,5348596,43,4,4
49324,5462595,56,4,5
31352,286120,44,7,8
31354,226029,16,6,6
12171,2680395,53,8,8
18741,437129,34,3,3
18740,982114,38,11,12
38214,1429355,40,6,6
69571,3647762,16,11,8
49330,5461148,58,4,4
18736,1643935,39,8,8
18748,295962,27,8,7
18745,981748,37,10,10
62442,552659,7,4,4
69582,1791312,15,4,4
27425,788263,16,6,6
18753,3730672,74,12,12
62354,788351,15,7,7
73344,629088,76,25,26
27431,75424,13,1,1
22644,6641497,58,31,31
73356,19412624,80,31,27
73354,2219564,66,5,6
12279,8996700,49,23,22
53734,1275930,53,13,13
73374,1058898,107,9,8
33819,1332078,9,1,1
73375,2354408,119,20,20
33818,1192704,21,11,11
18783,6686513,62,27,29
69544,395311,64,7,7
18780,422833,61,6,7
53716,567145,60,4,3
62388,1162146,55,9,14
18793,861784,35,13,12
69532,7263005,90,21,19
69531,4833329,37,3,3
18798,1046031,49,2,3
84802,669187,70,17,16
49397,520192,24,12,11
168339,54204,2,0,0
42665,2892570,66,25,25
49157,2927478,81,26,27
62293,222392,24,4,4
27621,436150,5,3,3
18819,1516931,30,6,7
49153,5489755,51,31,31
31437,93846,14,3,3
53545,15972,18,1,1
53544,285791,14,6,6
73310,1710595,67,7,11
53541,254479,8,4,4
46981,2859137,44,8,8
38375,2848443,23,20,20
77063,712400,13,4,5
53539,61825,3,2,1
69479,496346,103,17,16
46979,3180900,104,15,15
42636,2172507,31,3,5
73312,1369689,66,17,16
73318,2467028,120,21,22
73319,1069932,76,14,13
12033,978538,46,7,13
53517,1103257,45,14,15
73336,1411519,34,27,28
57945,4858259,54,30,30
69440,1150851,60,14,13
69447,331290,15,4,4
69446,725862,36,4,5
73333,20369324,96,34,36
38336,13657074,73,22,22
42640,120038,3,0,0
69444,907655,39,6,6
73230,4894694,28,14,14
73226,9652197,87,30,27
47070,7409,31,4,5
49240,109635,61,8,8
57912,109082,34,1,1
31368,1112373,26,13,12
62219,280608,58,6,6
31369,597829,35,10,9
3359,1287340,92,24,23
69416,1017328,67,17,18
49235,883743,74,17,16
57907,118794,41,6,6
73238,6904363,60,24,26
12144,1343704,48,32,31
49236,880074,73,15,17
57908,11017,7,2,2
57911,109862,44,6,6
73263,1447415,93,7,7
3369,476140,47,5,5
53586,1054323,18,10,11
73255,281501,59,4,4
69396,1791980,15,4,4
53585,2693360,45,14,14
69397,870689,67,12,12
33959,119817,6,0,0
53579,2222707,58,18,17
57884,1787618,15,4,6
49264,3668951,13,12,12
42710,316503,14,3,3
73264,1491416,102,7,8
73205,3013677,89,29,28
38464,996371,50,8,8
73206,5789250,84,25,27
73207,13661568,46,15,16
83969,362346,24,12,10
23302,1441241,59,13,12
73203,861887,91,12,12
77480,1488891,40,7,7
77483,837615,16,11,13
53903,1220493,30,9,9
73189,959631,90,11,11
53905,2156609,108,21,21
73188,2023855,95,21,20
53908,85070,5,2,3
73187,1386429,52,18,18
73195,4250336,106,12,12
8156,2411193,34,25,24
38497,426892,19,7,7
57840,1236040,92,20,18
53921,2767267,91,28,28
68834,5369897,43,4,4
77452,30831,18,1,1
23338,3389985,116,37,39
23341,848462,108,7,5
77451,560894,29,10,10
53939,1693546,88,15,17
73155,3441219,89,19,20
73153,5253175,111,34,31
73152,3305314,81,29,27
57832,1532185,80,13,15
50063,2981973,83,32,30
57837,496414,51,12,13
26655,3234882,26,4,4
50170,1456371,40,8,6
68753,846457,6,1,1
73120,2386372,104,18,18
50147,722786,99,16,16
34606,182019,57,9,9
38430,15292309,44,20,21
42359,5317188,39,4,4
73107,2928857,75,26,24
26676,3559152,36,32,31
38437,2661861,58,16,15
61573,947890,32,21,23
34577,494915,20,4,4
23394,4862759,52,3,3
77515,22911,23,6,6
77512,1801303,15,4,4
73113,1220312,57,15,15
50141,1238485,82,12,14
26681,3554220,36,30,30
34564,7024165,63,30,31
34574,146141,5,0,0
84088,801047,35,5,5
23422,5588300,59,10,6
54011,960455,63,14,13
73101,316060,67,9,8
11291,2310404,29,4,4
81692,1419860,49,9,11
81694,550028,8,6,6
73083,2344541,93,18,21
61551,99693,14,3,3
81669,754352,37,15,14
68695,2863994,23,20,20
68717,139402,3,1,1
61504,1375215,35,11,11
73042,975966,41,5,8
53819,4415282,59,30,32
84157,103282,14,3,3
73036,483508,44,6,7
3658,697352,50,11,13
3659,848541,56,12,10
3660,354161,25,6,6
3661,766212,71,13,14
23487,30319,26,4,4
53820,573823,39,10,12
23486,949590,32,8,8
19199,1175443,61,15,18
3646,1838367,77,23,23
50044,265800,16,6,5
19190,2058357,69,10,13
19191,467951,6,4,4
81750,1173156,48,15,13
19183,1521992,56,13,11
53847,4842979,45,3,3
53843,2272921,33,7,4
53863,2044905,34,28,29
38562,1042184,49,9,8
53859,3324916,34,30,30
38591,841991,41,12,13
68666,83975,10,1,1
72971,1798495,98,18,18
38590,407290,42,6,7
38588,658830,30,4,6
38587,420814,23,8,9
38586,1090621,42,14,15
38585,42179,17,2,2
11371,1188386,28,6,5
38584,264171,27,2,2
84214,1132551,29,7,7
68663,38744,14,1,2
57538,1837867,35,11,12
7893,931723,59,18,19
26950,4563934,27,18,17
57547,830717,30,7,7
57545,815253,37,7,7
84253,885440,48,10,9
4077,2441602,35,24,25
69080,3310904,91,30,29
84225,1213287,29,12,13
84224,54936,9,0,0
72945,1234506,81,20,20
72958,3791267,84,12,12
30826,3609696,86,31,28
42008,46812,18,6,6
4035,1442764,27,4,4
15507,855269,59,13,13
77719,345167,17,5,4
19200,1450385,80,13,12
49803,6919817,54,23,23
7933,7840356,85,25,25
69114,1338500,73,23,27
159007,111224,5,0,0
54176,2008509,63,13,12
11699,177537,2,0,0
7908,2495898,87,14,14
81593,624242,49,17,18
81594,284391,28,2,4
81595,454804,27,5,8
57476,638443,62,10,10
72871,780154,36,2,4
42061,1534679,59,10,12
23128,1033774,88,12,12
15569,153984,26,2,2
77789,94315,23,4,4
3978,4717367,56,22,23
23142,2298787,85,22,21
7841,874851,42,16,17
15567,69447,30,5,5
34329,970124,53,14,14
34537,673911,18,4,4
42121,710146,58,9,10
49711,546576,58,3,6
42124,763693,70,11,10
49699,273299,56,5,5
23179,14615,0,0,0
49712,759428,62,10,10
57431,916406,38,11,11
57449,331644,19,12,13
81448,70650,5,1,2
84410,254502,8,3,4
81451,1664226,15,15,15
81445,78409,10,1,1
81447,46471,17,0,0
81441,107354,13,7,7
11559,599641,32,12,12
30932,30572,5,1,2
81464,119943,4,1,1
34527,831522,16,4,4
57457,794886,22,8,8
81458,3231258,25,4,5
7780,2306796,76,12,12
19439,572593,69,9,9
68889,1796564,15,4,4
7700,780156,24,5,6
19431,1874282,49,14,13
68886,3237158,27,4,4
7692,7318782,64,26,25
77678,79166,44,9,13
57370,116673,11,4,4
77677,326985,44,6,6
77676,86,12,2,2
57368,52239,5,3,3
34445,768584,16,6,5
34440,1510026,53,28,27
34439,1509677,62,12,12
81507,975543,47,14,13
34438,667806,25,2,2
81508,620915,38,11,12
81509,910861,29,8,6
7727,636767,41,11,10
68905,42053,54,1,2
7726,154306,38,4,4
23277,1199286,22,9,7
11644,488396,5,4,4
34457,949079,9,7,7
68911,126799,52,4,4
34459,698660,25,5,7
68910,104475,51,6,7
61702,760667,45,20,21
84453,306852,15,5,5
