FACILITY_ID,FAC_CHANNEL,COUNTRY,TOWER_ID,SERVICE_POPULATION,
55203,18,USA                 ,10338,512089,
78921,24,USA                 ,46,513536,
49397,49,USA                 ,588,513704,
67020,17,USA                 ,10301,514635,
21801,32,USA                 ,1284,516340,
35666,26,USA                 ,998,516889,
67022,21,USA                 ,10269,517831,
60353,21,USA                 ,913,522837,
35910,15,USA                 ,10372,526013,
18285,36,USA                 ,223,526309,
25559,13,USA                 ,1338,527234,
714,10,USA                 ,1222,528439,
48658,13,USA                 ,217,528897,
67786,17,USA                 ,764,529069,
34205,30,USA                 ,775,529622,
66804,50,USA                 ,791,530297,
68427,22,USA                 ,1170,531982,
18283,43,USA                 ,759,533045,
67335,27,USA                 ,585,533485,
48237,48,USA                 ,10460,534861,
43170,12,USA                 ,1009,534969,
67798,44,USA                 ,709,535172,
69944,32,USA                 ,190,535334,
14312,40,USA                 ,10049,535500,
43847,40,USA                 ,1178,535575,
64877,27,USA                 ,1339,536044,
4685,49,USA                 ,635,536100,
36718,25,USA                 ,10283,538502,
26996,2,USA                 ,10077,539042,
33079,10,USA                 ,1339,539915,
34222,14,USA                 ,785,540362,
10188,8,USA                 ,1340,541567,
69946,9,USA                 ,260,542028,
49711,16,USA                 ,329,544849,
78314,31,USA                 ,833,545052,
81694,34,USA                 ,40,545110,
42116,13,USA                 ,602,546722,
62424,45,USA                 ,47,547493,
72307,32,USA                 ,1169,547662,
19439,21,USA                 ,10265,547903,
60829,46,USA                 ,1166,548524,
363,19,USA                 ,804,548733,
62468,19,USA                 ,70,549378,
59255,24,USA                 ,202,552313,
59363,10,USA                 ,203,552407,
62442,21,USA                 ,202,552657,
29086,18,USA                 ,225,552814,
27502,22,USA                 ,10228,552815,
17464,49,USA                 ,10337,555910,
28230,13,USA                 ,203,556292,
24508,43,USA                 ,555,556619,
77451,49,USA                 ,293,557606,
706,27,USA                 ,1167,558539,
49760,9,USA                 ,202,559201,
58605,20,USA                 ,554,559265,
43424,27,USA                 ,258,559311,
52888,33,USA                 ,10203,559509,
60354,15,USA                 ,832,559750,
67000,23,USA                 ,10038,560252,
34858,7,USA                 ,204,561411,
10976,10,USA                 ,636,563604,
34329,20,USA                 ,349,564535,
73136,7,USA                 ,1278,566986,
53716,50,USA                 ,332,569365,
18732,16,USA                 ,10245,569844,
715,22,USA                 ,1011,569861,
23930,8,USA                 ,1226,575762,
51501,29,USA                 ,10244,575840,
41983,11,USA                 ,217,576771,
19707,22,USA                 ,331,576871,
55379,47,USA                 ,219,577682,
31570,40,USA                 ,1275,580977,
51493,26,USA                 ,561,581044,
51913,48,USA                 ,10097,581102,
11259,13,USA                 ,188,582925,
61008,45,USA                 ,1036,585280,
48521,20,USA                 ,679,585972,
37971,34,USA                 ,1040,586932,
41110,12,USA                 ,680,587112,
74169,8,USA                 ,795,591415,
50198,31,USA                 ,909,595409,
66190,43,USA                 ,702,595941,
22826,4,USA                 ,10381,596988,
5468,23,USA                 ,403,597376,
43184,18,USA                 ,1218,597793,
587,17,USA                 ,10200,597911,
64546,9,USA                 ,175,598615,
37732,16,USA                 ,1077,599664,
11260,34,USA                 ,353,600253,
71220,12,USA                 ,637,602962,
74034,42,USA                 ,352,603239,
61003,33,USA                 ,1102,603299,
60653,18,USA                 ,350,606927,
31862,6,USA                 ,10264,608674,
3086,11,USA                 ,10300,609378,
68519,39,USA                 ,918,609707,
39561,49,USA                 ,768,610768,
21161,4,USA                 ,493,613916,
41070,29,USA                 ,10100,615290,
52046,11,USA                 ,1151,615438,
58552,7,USA                 ,757,615729,
35582,14,USA                 ,961,617085,
629,51,USA                 ,10047,617598,
73344,25,USA                 ,261,618034,
81593,34,USA                 ,835,618473,
16455,47,USA                 ,723,618984,
6867,7,USA                 ,175,619647,
81508,51,USA                 ,962,620252,
65204,43,USA                 ,927,620855,
48408,35,USA                 ,268,621769,
53820,15,USA                 ,400,622934,
53065,43,USA                 ,268,624447,
57476,14,USA                 ,189,626022,
52280,39,USA                 ,501,628224,
46728,22,USA                 ,189,629088,
35692,27,USA                 ,1071,630297,
34406,9,USA                 ,154,632861,
5471,34,USA                 ,402,634295,
7727,28,USA                 ,1322,635075,
3658,36,USA                 ,1152,635560,
617,22,USA                 ,10047,638431,
24976,21,USA                 ,10387,639474,
1222,44,USA                 ,510,640892,
37179,35,USA                 ,1173,643773,
29557,50,USA                 ,834,645653,
61978,13,USA                 ,48,647183,
71130,35,USA                 ,10235,648523,
35678,10,USA                 ,224,650572,
12472,49,USA                 ,1174,651615,
63557,48,USA                 ,10445,652878,
66402,42,USA                 ,225,652974,
12477,35,USA                 ,1080,654194,
69735,19,USA                 ,10244,654965,
28311,46,USA                 ,500,655081,
66170,41,USA                 ,293,655292,
38562,32,USA                 ,10374,655644,
24618,45,USA                 ,1177,655994,
39665,39,USA                 ,292,657451,
49766,13,USA                 ,151,657808,
39656,45,USA                 ,270,657870,
24801,25,USA                 ,502,658800,
58684,28,USA                 ,44,659409,
24970,12,USA                 ,330,660442,
63331,8,USA                 ,560,661297,
43169,44,USA                 ,1159,662181,
73999,34,USA                 ,767,663050,
70418,13,USA                 ,10179,663404,
37806,40,USA                 ,793,663874,
65247,39,USA                 ,608,664720,
38589,13,USA                 ,1151,666203,
6866,19,USA                 ,497,666375,
60111,11,USA                 ,712,666448,
22589,25,USA                 ,1248,667940,
34438,31,USA                 ,10243,668277,
71680,10,USA                 ,794,669444,
35606,36,USA                 ,41,669528,
24975,20,USA                 ,10387,671773,
29560,27,USA                 ,912,672430,
9908,26,USA                 ,239,673060,
71218,21,USA                 ,724,673585,
13929,46,USA                 ,527,673962,
58262,16,USA                 ,1181,674529,
65749,24,USA                 ,331,675129,
77483,41,USA                 ,1383,675504,
6673,20,USA                 ,1208,675842,
34537,15,USA                 ,43,676136,
60357,22,USA                 ,1394,676528,
60307,7,USA                 ,559,677016,
59139,13,USA                 ,559,678044,
61956,7,USA                 ,45,678529,
2245,36,USA                 ,10461,679713,
74148,8,USA                 ,1076,681530,
34868,20,USA                 ,41,682145,
24515,27,USA                 ,10169,688244,
18148,28,USA                 ,10165,692579,
267,20,USA                 ,10122,693599,
12896,33,USA                 ,1246,694281,
64864,10,USA                 ,10459,694840,
21156,47,USA                 ,302,694942,
34459,25,USA                 ,877,698631,
8986,29,USA                 ,10212,700337,
61702,15,USA                 ,10429,700459,
61214,40,USA                 ,1247,700548,
74176,46,USA                 ,792,700672,
11265,9,USA                 ,294,701480,
20426,36,USA                 ,608,702565,
11911,26,USA                 ,755,704246,
70713,10,USA                 ,1229,705597,
50147,27,USA                 ,633,706775,
18733,3,USA                 ,10204,707331,
450,31,USA                 ,10055,708628,
42121,30,USA                 ,498,710117,
77063,35,USA                 ,752,712362,
51102,23,USA                 ,763,714686,
58261,43,USA                 ,10450,718659,
61111,36,USA                 ,653,721052,
38588,23,USA                 ,1252,723997,
70815,12,USA                 ,1229,724447,
55516,23,USA                 ,1120,725074,
69446,35,USA                 ,1187,725862,
72041,45,USA                 ,772,726038,
35852,30,USA                 ,1244,730397,
701,42,USA                 ,1168,731874,
48975,8,USA                 ,1151,733397,
4326,15,USA                 ,681,733599,
8653,30,USA                 ,10385,733814,
34207,42,USA                 ,784,735161,
12522,44,USA                 ,1210,737257,
70865,50,USA                 ,10445,738616,
72358,45,USA                 ,756,740241,
58739,25,USA                 ,10044,741209,
65522,10,USA                 ,754,742272,
81669,48,USA                 ,1273,742813,
24257,47,USA                 ,10325,742915,
62210,8,USA                 ,354,743107,
61216,40,USA                 ,634,743134,
19593,22,USA                 ,766,743286,
72871,30,USA                 ,1039,745901,
53004,18,USA                 ,10345,746996,
74424,8,USA                 ,173,747380,
28280,48,USA                 ,10447,748556,
65395,33,USA                 ,1385,751199,
36846,31,USA                 ,1385,752292,
26249,32,USA                 ,814,754927,
69397,36,USA                 ,865,755236,
20287,24,USA                 ,528,755879,
27969,46,USA                 ,10458,759465,
42124,48,USA                 ,503,759913,
33345,8,USA                 ,674,761399,
31369,25,USA                 ,10213,761612,
3661,28,USA                 ,693,762727,
34211,44,USA                 ,699,764386,
54728,32,USA                 ,1180,764715,
64548,40,USA                 ,1387,767366,
34445,23,USA                 ,1380,768584,
592,12,USA                 ,765,769528,
59014,42,USA                 ,668,770204,
69943,24,USA                 ,262,770333,
10150,12,USA                 ,1245,771388,
11264,8,USA                 ,491,772816,
34867,35,USA                 ,1380,778082,
7700,45,USA                 ,876,778897,
27425,43,USA                 ,1382,779895,
73642,20,USA                 ,1221,780395,
23935,7,USA                 ,1182,780446,
51241,38,USA                 ,1382,780661,
13991,46,USA                 ,773,781406,
66469,18,USA                 ,910,782961,
60341,8,USA                 ,1412,783241,
78036,38,USA                 ,10344,784670,
48836,40,USA                 ,10373,787776,
49712,21,USA                 ,1153,788228,
8985,17,USA                 ,10254,788239,
62354,40,USA                 ,1353,788351,
37174,22,USA                 ,1185,792146,
57545,20,USA                 ,10294,793120,
57457,17,USA                 ,10205,794552,
35091,7,USA                 ,10040,794669,
36917,22,USA                 ,1380,795225,
16993,16,USA                 ,1323,798095,
27504,27,USA                 ,858,800592,
24915,12,USA                 ,789,803706,
55644,18,USA                 ,1212,804123,
39659,10,USA                 ,193,806973,
48663,32,USA                 ,1115,807319,
4692,13,USA                 ,779,809501,
4144,8,USA                 ,1386,810141,
66398,13,USA                 ,1281,810393,
13988,8,USA                 ,916,812118,
35336,27,USA                 ,297,815577,
